ZCTA,Diagnosed diabetes among adults aged >=18 years,Mental health not good for >=14 days among adults aged >=18 years,Stroke among adults aged >=18 years
17215,0.096,0.177,0.031
17217,0.10800000000000001,0.187,0.037000000000000005
17219,0.12,0.18100000000000002,0.037000000000000005
17220,0.095,0.19699999999999998,0.031
17221,0.113,0.183,0.037000000000000005
17222,0.109,0.14400000000000002,0.037000000000000005
17223,0.109,0.158,0.036000000000000004
17224,0.11199999999999999,0.168,0.036000000000000004
17225,0.08900000000000001,0.16,0.028999999999999998
17228,0.092,0.171,0.03
17229,0.105,0.16399999999999998,0.034
17233,0.10800000000000001,0.17,0.036000000000000004
17235,0.085,0.159,0.027000000000000003
17236,0.095,0.163,0.031
17237,0.068,0.19,0.023
17238,0.105,0.166,0.034
17239,0.107,0.17600000000000002,0.034
17240,0.08900000000000001,0.165,0.028999999999999998
17241,0.099,0.163,0.032
17243,0.111,0.171,0.037000000000000005
17244,0.099,0.166,0.034
17246,0.095,0.175,0.031
17247,0.18,0.075,0.095
17249,0.11699999999999999,0.168,0.039
17250,0.083,0.16699999999999998,0.025
17251,0.10800000000000001,0.158,0.037000000000000005
17252,0.098,0.16699999999999998,0.032
17253,0.098,0.185,0.033
17254,0.095,0.151,0.028999999999999998
17255,0.11699999999999999,0.171,0.039
17256,0.085,0.163,0.027999999999999997
17257,0.079,0.19699999999999998,0.026000000000000002
17260,0.11599999999999999,0.16,0.038
17261,0.168,0.111,0.062
17262,0.11199999999999999,0.184,0.037000000000000005
17263,0.092,0.163,0.03
17264,0.11,0.172,0.036000000000000004
17265,0.106,0.16399999999999998,0.035
17266,0.095,0.16899999999999998,0.034
17267,0.107,0.166,0.035
17268,0.1,0.16699999999999998,0.033
17270,0.09300000000000001,0.166,0.028999999999999998
17271,0.12300000000000001,0.177,0.04
17272,0.083,0.161,0.027999999999999997
17301,0.094,0.155,0.03
17302,0.094,0.17,0.028999999999999998
17304,0.094,0.159,0.028999999999999998
17306,0.092,0.152,0.027000000000000003
17307,0.10099999999999999,0.16,0.031
17309,0.10300000000000001,0.162,0.033
17311,0.08800000000000001,0.156,0.027999999999999997
17313,0.09300000000000001,0.159,0.03
17314,0.092,0.171,0.028999999999999998
17315,0.094,0.158,0.03
17316,0.091,0.156,0.027999999999999997
17317,0.078,0.16699999999999998,0.025
17318,0.085,0.168,0.027000000000000003
17319,0.078,0.157,0.023
17320,0.092,0.14800000000000002,0.027999999999999997
17321,0.094,0.157,0.03
17322,0.091,0.161,0.027999999999999997
17324,0.095,0.153,0.03
17325,0.096,0.166,0.031
17327,0.096,0.153,0.03
17329,0.09,0.149,0.027999999999999997
17331,0.096,0.156,0.031
17339,0.086,0.14400000000000002,0.026000000000000002
17340,0.09300000000000001,0.159,0.028999999999999998
17343,0.106,0.161,0.033
17344,0.09699999999999999,0.16699999999999998,0.032
17345,0.08800000000000001,0.158,0.027999999999999997
17347,0.08,0.154,0.025
17349,0.091,0.141,0.027999999999999997
17350,0.10300000000000001,0.156,0.035
17352,0.091,0.156,0.027999999999999997
17353,0.10300000000000001,0.161,0.032
17355,0.08,0.147,0.025
17356,0.09,0.156,0.028999999999999998
17360,0.085,0.14400000000000002,0.026000000000000002
17361,0.094,0.131,0.032
17362,0.09300000000000001,0.153,0.028999999999999998
17363,0.08800000000000001,0.145,0.027000000000000003
17364,0.087,0.152,0.027000000000000003
17365,0.09300000000000001,0.147,0.031
17366,0.085,0.162,0.027000000000000003
17368,0.091,0.158,0.028999999999999998
17370,0.08199999999999999,0.166,0.025
17371,0.083,0.14300000000000002,0.027000000000000003
17372,0.09699999999999999,0.16399999999999998,0.028999999999999998
17401,0.152,0.226,0.040999999999999995
17402,0.09699999999999999,0.146,0.032
17403,0.11199999999999999,0.175,0.034
17404,0.098,0.16399999999999998,0.03
17406,0.095,0.155,0.03
17407,0.08199999999999999,0.138,0.026000000000000002
17408,0.098,0.145,0.033
17501,0.095,0.149,0.032
17502,0.085,0.16399999999999998,0.027000000000000003
17505,0.085,0.172,0.03
17507,0.09,0.17300000000000001,0.03
17508,0.099,0.158,0.033
17509,0.092,0.17800000000000002,0.035
17512,0.10400000000000001,0.168,0.035
17516,0.084,0.14800000000000002,0.027000000000000003
17517,0.091,0.16,0.031
17518,0.092,0.17800000000000002,0.031
17519,0.086,0.172,0.031
17520,0.087,0.147,0.027999999999999997
17522,0.09300000000000001,0.165,0.033
17527,0.08800000000000001,0.177,0.031
17529,0.098,0.17800000000000002,0.037000000000000005
17532,0.083,0.161,0.027999999999999997
17535,0.086,0.18600000000000003,0.03
17536,0.10300000000000001,0.183,0.035
17538,0.081,0.13,0.027000000000000003
17540,0.094,0.165,0.032
17543,0.084,0.138,0.03
17545,0.09300000000000001,0.14800000000000002,0.033
17547,0.073,0.16399999999999998,0.023
17550,0.095,0.133,0.036000000000000004
17551,0.067,0.192,0.023
17552,0.084,0.153,0.027999999999999997
17554,0.08199999999999999,0.152,0.026000000000000002
17555,0.095,0.17800000000000002,0.035
17557,0.106,0.156,0.04
17560,0.11199999999999999,0.174,0.038
17562,0.095,0.19,0.034
17563,0.092,0.17600000000000002,0.032
17565,0.084,0.156,0.027999999999999997
17566,0.094,0.17,0.035
17569,0.086,0.162,0.027999999999999997
17570,0.071,0.146,0.024
17572,0.10099999999999999,0.174,0.037000000000000005
